CIK,"('exchange_and_symbol', 'variation_0')",stock_price_at_prediction_date
9092,NYSE:BMI,149.35
9326,Nasdaq:BCPC,135.82
9346,NASDAQ:PTVCA,0
9389,NYSE:BALL,56
9521,AMEX:BCV,0
9622,NASDAQ:BMLP,0
9631,NYSE:BNS,49.35
9984,NYSE:B,40.78
10048,AMEX:BRN,0
10081,NYSE:BRL,0
10254,NYSE:ESTE,0
10329,Nasdaq:BSET,14.3
10456,NYSE:BAX,44.94
10795,NYSE:BDX,256.47
11544,NYSE:WRB,58.45
12040,AMEX:BDL,0
12208,NYSE:BIO,370.75
12239,Nasdaq:DOMH,2.98
12400,NYSE:BKH,61.17
12603,NASDAQ:PY,40.87
12659,NYSE:HRB,32.9
12927,NYSE:BA,212.37
12978,NYSE:OMX,0
13573,,0
14177,Nasdaq:BRID,11.55
14195,NYSE:BGG,0
14272,NYSE:BMY,66.03
14280,NASDAQ:MSGI,0
14693,NYSE:BFA,66.47
14707,NYSE:CAL,24.43
14846,NYSE:BRT,20.15
15615,NYSE:MTZ,109.79
16040,NYSE:CBT,66.79
16058,NYSE:CACI,327.92
16099,NYSE:LUB,0
16160,Nasdaq:CALM,46.08
16732,NYSE:CPB,45.79
16859,NYSE:SRL,6.36
16868,NYSE:CNI,117.4
16875,NYSE:CP,77.56
16918,NYSE:STZ,243.74
17313,Nasdaq:CSWC,25.33
17485,NYSE:LBMH,0
17843,NYSE:CRS,52.1
18061,NASDAQ:CASC,0
18169,NYSE:DOLE,13.69
18172,NYSE:CAS,0
18230,NYSE:CAT,241.15
18255,NYSE:CATO,7.98
18349,NYSE:SNV,30.8
18396,NYSE:CDI,0
18498,NYSE:GCO,23.61
18748,AMEX:CET,0
18926,NYSE:LUMN,2.11
19399,NASDAQ:CHFN,0
19411,NASDAQ:MGLN,0
19446,NYSE:CMD,0
19520,NASDAQ:CHTT,0
19584,NYSE:CHE,540.92
19612,NASDAQ:TCFCP,0
19617,NYSE:JPM,142.53
19745,NYSE:CPK,125.4
19871,AMEX:CVR,0
20212,Nasdaq:CHDN,135.39
20232,NASDAQ:CHYR,0
20286,Nasdaq:CINF,98.93
20388,NYSE:CIT,0
20430,,0
20520,Nasdaq:FYBR,17.27
20629,NYSE:CSS,0
20740,NYSE:CLC,0
21076,NYSE:CLX,155.47
21175,NYSE:CNA,38.35
21344,NYSE:KO,61.26
21510,NASDAQ:COHR,0
21535,Nasdaq:COHU,40.59
21665,NYSE:CL,77.62
22105,,0
22252,NASDAQ:CMRO,0
22301,NYSE:CCZ,0
22356,Nasdaq:CBSH,46.11
22444,NYSE:CMC,47.22
22551,,0
22701,Nasdaq:PEGY,20.55
22912,,0
23082,NYSE:CSC,0
23111,Nasdaq:CTG,0
23194,NYSE:CRK,10.21
23197,Nasdaq:CMTL,8.47
23217,NYSE:CAG,34.24
23666,NYSE:HSH,0
23675,NYSE:CNW,0
23795,NYSE:CTO,16.97
24090,NYSE:CIA,2.32
24104,NYSE:CUO,0
24545,NYSE:TAP,66.6
24741,NYSE:GLW,34.9
25212,NASDAQ:CRRC,0
25232,NYSE:CUZ,21.71
25445,NYSE:CR,80.17
25475,,0
25743,Nasdaq:TXMD,3.92
25793,NASDAQ:ATX,0
25895,Nasdaq:CRWS,5.39
26058,NYSE:CTS,44.02
26076,NYSE:CUB,0
26172,NYSE:CMI,233.13
26324,NYSE:CW,175.59
26537,NYSE:STST,0
26780,NYSE:DAN,16.56
27048,NYSE:DST,0
27093,Nasdaq:USAU,4.17
27367,Nasdaq:DXR,9.61
27419,NYSE:TGT,132.72
27904,NYSE:DAL,42.48
27960,,0
27996,NYSE:DLX,16.91
28412,NYSE:CMA,42.31
28630,NYSE:DRS,0
28917,NYSE:DDS,328.84
29002,Nasdaq:DIOD,92.03
29332,Nasdaq:DXYN,1.33
29534,NYSE:DG,164.99
29644,NYSE:DCI,61.01
29669,NASDAQ:RRD,0
29806,,0
29834,NASDAQ:ESCRP,0
29905,NYSE:DOV,143.43
29989,NYSE:OMC,93.65
30125,NYSE:INSI,15.72
30167,,0
30305,NYSE:DCO,44.68
30371,NYSE:DUKH,0
30554,,0
30625,NYSE:FLS,36.16
30697,Nasdaq:WEN,22.48
30828,NASDAQ:COBR,0
30831,,0
31107,Nasdaq:EML,18.38
31235,NYSE:KODK,4.92
31347,NASDAQ:ELON,0
31462,NYSE:ECL,180.6
31667,Nasdaq:EDUC,1.22
31791,NYSE:PKI,116.09
31978,NYSE:EE,19.8
32020,,0
32166,NASDAQ:ELRC,0
32190,,0
32604,NYSE:EMR,86.78
32621,AMEX:MSN,0
32689,NYSE:EDE,0
32878,NASDAQ:ENERQ,0
33002,NYSE:EBF,20.73
33185,NYSE:EFX,227.76
33213,NYSE:EQT,39.3
33488,Nasdaq:ESCA,13.52
33523,,0
33533,AMEX:ESP,0
33619,NYSE:ESL,0
33769,NASDAQ:BOBE,0
33934,AMEX:CRF,0
33992,Nasdaq:KINS,1.31
34067,Nasdaq:BOOM,15.66
34088,NYSE:XOM,102.72
34151,NYSE:JAS,0
34349,,0
34408,NYSE:FDO,0
34489,,0
34563,Nasdaq:FARM,2.84
34782,Nasdaq:SRCE,44.16
34903,NYSE:FRT,94.25
34956,Nasdaq:TENX,23.36
35214,NYSE:FOE,0
35527,Nasdaq:FITB,26.69
36029,Nasdaq:FFIN,29.54
36032,NYSE:RF,17.87
36047,NYSE:CLGX,0
36104,Nasdaq:FRBA,33.58
36146,Nasdaq:TRMK,22.01
36270,NYSE:MTB,122.2
36377,NASDAQ:FHB,18.85
36966,NYSE:FHN,11.78
37008,NYSE:FUR,0
37039,,0
37049,NYSE:FWV,0
37472,Nasdaq:FLXS,18.85
37643,NASDAQ:FPU,0
37748,NYSE:FLR,28.94
37785,NYSE:FMC,105.28
37808,NYSE:FNB,11.61
37996,NYSE:F,14.22
38067,,0
38074,NYSE:FRX,0
38079,NYSE:SOGCQ,0
38188,NYSE:FDI,0
38264,Nasdaq:FORD,0.95
38725,Nasdaq:FELE,100.03
38777,NYSE:BEN,26.4
38984,NASDAQ:RELY,18.81
39020,Nasdaq:FEIM,6.62
39092,AMEX:FRD,0
39263,NYSE:CFR,110.89
39273,NASDAQ:FFEX,0
39311,Nasdaq:IBCP,17.56
39368,NYSE:FUL,64.7
39648,NASDAQ:GK,0
39677,NASDAQ:AVHI,0
39899,NYSE:GCI,15.81
39911,NYSE:GPS,8.95
40211,NYSE:GATX,124.81
40417,NYSE:GAM,41.02
40533,NYSE:GD,215.49
40545,NYSE:GE,83.13
40554,NYSE:GEK,0
40570,AMEX:JOB,0
40704,NYSE:GIS,80.64
40729,NYSE:ALLY,27.8
40888,NYSE:AJRD,0
40987,NYSE:GPC,159.59
41091,NYSE:GPJA,0
41133,NYSE:GRB,0
41719,NYSE:GLT,2.96
42582,Nasdaq:GT,13.46
42682,NYSE:GRC,27.71
42872,,0
42888,NYSE:GGG,84
43196,NYSE:GTN,7.19
43350,NYSE:EGAS,0
43410,NYSE:GNI,0
43920,NYSE:GEF,68.52
44545,,0
45012,NYSE:HAL,31.48
45876,NYSE:NVRI,8.99
45919,Nasdaq:HHS,5.92
46012,,0
46043,,0
46080,Nasdaq:HAS,61.47
46129,Nasdaq:ALNT,38.97
46195,NYSE:BOH,45.82
46250,Nasdaq:HWKN,49.02
46619,NYSE:HEI,167.81
46738,,0
46765,NYSE:HP,33.86
46989,NYSE:HPC,0
47111,NYSE:HSY,258.46
47217,NYSE:HPQ,30.16
47518,NYSE:HRC,0
48287,NYSE:HNI,26.66
48465,NYSE:HRL,40.78
48898,NYSE:HUBB,321.06
49071,NYSE:HUM,446.71
49196,Nasdaq:HBAN,20.24
49534,NASDAQ:LPHIQ,0
49600,NYSE:EGP,172.7
49728,NYSE MKT:IEC,0
49754,NYSE:DIN,59.24
49826,NYSE:ITW,244.06
49930,NASDAQ:IPII,0
49938,AMEX:IMO,0
50104,NYSE:ANDV,0
50493,Nasdaq:IMKTA,83.96
50710,,0
50725,NYSE:GFF,38.38
50863,Nasdaq:INTC,35
50934,NYSE:IDC,0
50957,NASDAQ:FBN,0
51143,NYSE:IBM,135.96
51253,NYSE:IFF,79.21
51434,NYSE:IP,31.52
51548,NASDAQ:ISCA,0
51644,NYSE:IPG,39.45
51939,NASDAQ:CORSQ,0
52485,NASDAQ:IPLDP,0
52708,NASDAQ:IOMT,0
52795,NYSE:AXE,0
52827,NYSE:RYN,30.22
52969,NYSE:JCLY,0
52988,NYSE:J,115.5
54003,NYSE:JOR,0
54056,NYSE:JRN,0
54187,Nasdaq:MAYS,0
54381,NYSE:KAMN,0
54441,NYSE:FRM,0
54480,NYSE:KSU,0
54502,,0
54507,NYSE:WR,0
54991,NYSE:KEI,0
55067,NYSE:K,61.52
55135,Nasdaq:KELYA,17.71
55195,,0
55242,NYSE:KMT,28.51
55362,,0
55529,Nasdaq:KEQU,0
55772,Nasdaq:KBAL,0
55785,NYSE:KMB,136.39
56047,NYSE:KEX,73.58
56679,NYSE:KFY,50.49
56701,Nasdaq:KOSS,3.75
56806,NASDAQ:KRSL,0
56868,Nasdaq:PNRG,96.24
56873,NYSE:KR,45.83
56978,Nasdaq:KLIC,56.21
57083,NYSE:KYO,0
57131,NYSE:LZB,27.46
57201,,0
57515,Nasdaq:LANC,185.61
57528,NASDAQ:LNCE,0
57725,NYSE:LCI,0
58361,Nasdaq:LEE,13.42
58492,NYSE:LEG,30.29
59255,NYSE:VHI,13.63
59440,NYSE:VGR,12.63
59478,NYSE:LLY,451.95
59527,Nasdaq:LECO,194.45
59558,NYSE:LNC,24.25
60086,NYSE:L,58.09
60519,NYSE:LPX,65.41
60527,NYSE:ELC,0
60667,NYSE:LOW,215.46
60714,NYSE:LXU,9.9
60751,NYSE:LZ,0
60977,NYSE:LDL,0
61004,AMEX:LGL,0
61397,BATS:FMAG,21.36
61398,AMEX:TELL,0
61442,,0
61478,NYSE:ADCT,2.28
61986,NYSE:MTW,17.86
62234,NYSE:MCS,14.73
62362,Nasdaq:MARPS,0
62709,NYSE:MMC,181.05
62996,NYSE:MAS,56.01
63276,Nasdaq:MAT,18.13
63296,Nasdaq:MATW,41.29
63330,NYSE:MLP,14.05
63754,NYSE:MKC,92.94
63908,NYSE:MCD,293.04
64040,NYSE:SPGI,391.84
64463,Nasdaq:SLNH,4.63
64472,AMEX:GENC,0
64803,NYSE:CVS,68.67
64996,NYSE:MCY,30.83
65100,NYSE:MER,0
65172,NYSE:MSB,20.26
65201,NYSE:MPR,0
65270,NYSE:MEI,37.52
65312,AMEX:EVI,0
65358,NASDAQ:UCAP,0
65433,NYSE:MXF,17.01
65596,Nasdaq:SIEB,2.43
65770,Nasdaq:MVIS,4.4
65984,NYSE:ETR,99.53
66004,Nasdaq:MSEX,82.85
66032,,0
66382,Nasdaq:MLKN,14.29
66418,AMEX:MXC,0
66570,NYSE:MSA,162.96
66649,NYSE:MGN,0
66740,NYSE:MMM,85.53
66756,NYSE:ALE,59.9
66901,NYSE:EMP,0
66904,,0
67088,NYSE:MUFG,6.87
67215,NYSE:DY,105.95
67279,NASDAQ:MOCO,0
67347,NYSE:MOD,30.98
67625,NYSE:MNR,0
67686,NYSE:MON,0
67716,NYSE:MDU,20.28
67813,NYSE:MTS,0
67887,NYSE:MOGA,0
68270,NYSE:RT,0
68505,NYSE:MSI,279.11
68622,NYSE:CTBB,13.8
68709,NASDAQ:MTSC,0
69422,Nasdaq:INTG,0
69488,NYSE:MYE,19.99
69633,Nasdaq:NSSC,37
69733,Nasdaq:NATH,80.4
69891,Nasdaq:FIZZ,50.25
70145,NYSE:NFG,51
70318,NYSE:THC,78.4
70415,NYSE:GPX,0
70487,Nasdaq:NRC,44.65
70502,NYSE:NRUC,24.37
70793,NYSE:NTY,0
70858,NYSE:BAC,28.87
70866,NYSE:VYX,15.27
71508,NYSE:ENJ,0
71691,NYSE:NYT,37.51
71829,NYSE:NR,4.63
71932,NYSE:NMKBP,0
72162,NYSE:NL,5.76
72207,NYSE:NBL,0
72331,Nasdaq:NDSN,235.47
72333,NYSE:JWN,18.93
72423,NASDAQ:NTK,0
72444,Nasdaq:VXRT,0.94
72573,NYSE:MOV,26.62
72633,NYSE:NRT,13.16
72741,NYSE:ES,70.64
72903,Nasdaq:XEL,63.07
72911,NYSE:NRTLQ,0
72971,NYSE:WFC,41.89
73124,Nasdaq:NTRS,73.41
73290,Nasdaq:BMRA,1.63
73309,NYSE:NUE,149.52
73756,NYSE:OII,17.7
73887,NYSE:VTOL,26.37
74046,NYSE:ODC,57.42
74208,NYSE:UDR,42.89
74260,NYSE:ORI,24.57
74303,NYSE:OLN,48.9
75208,NYSE:OSG,3.99
75252,NYSE:OMI,18.94
75288,NYSE:OXM,98.97
75340,Nasdaq:PFIN,0
75362,Nasdaq:PCAR,77.77
75398,NYSE:PAI,11.67
75488,NYSE:PCG,16.87
75677,NYSE:PKG,131.68
76174,,0
76267,NYSE:PKE,14.2
76282,Nasdaq:PKOH,18.08
76334,NYSE:PH,371.85
76605,Nasdaq:PATK,77.73
77159,Nasdaq:ROCC,0
77281,OTC:PRET,0
77360,NYSE:PNR,60.74
77449,NYSE:PBY,0
77476,Nasdaq:PEP,185.31
77543,NYSE:TPC,6.5
77597,NYSE:SEH,0
77776,NYSE:PHH,0
77877,Nasdaq:PDCE,0
78003,NYSE:PFE,39.34
78066,NYSE:PD,22.07
78128,NYSE:WTRG,41.13
78150,NYSE:PHI,23.8
78239,NYSE:PVH,82.34
78460,NYSE:PNY,0
78536,NASDAQ:DINE,0
78749,Nasdaq:AGYS,68.54
78778,NYSE:PJC,0
78814,NYSE:PBI,3.61
78890,NYSE:BCO,71.88
79035,NYSE:POLY,0
79282,NYSE:BRO,66.05
79879,NYSE:PPG,142.04
79958,NYSE:PCP,0
80035,Nasdaq:PLPC,166.07
80124,NASDAQ:PLFE,0
80172,NYSE:NPK,77.25
80257,,0
80420,Nasdaq:POWL,59.18
80424,NYSE:PG,148.16
80661,NYSE:PGR,129.48
81318,NYSE:YUMA,0
81362,NYSE:KWR,188.76
81955,Nasdaq:RAND,0
82020,Nasdaq:USLM,193.19
82166,NASDAQ:RAVN,0
82267,NYSE:RTN,0
82473,AMEX:IHT,0
82811,NYSE:RRX,152.61
83402,NASDAQ:REXI,0
84246,NYSE:RLI,129.86
84748,NYSE:ROG,157.8
84792,NYSE:ROH,0
84839,NYSE:ROL,40.91
85408,NYSE:RDC,0
85535,Nasdaq:RGLD,113.27
85961,NYSE:R,81.85
85974,NYSE:RYL,0
86144,NYSE:SWY,0
86312,NYSE:TRV,175.56
87050,Nasdaq:NEON,7.64
87347,NYSE:SLB,47.26
87565,NASDAQ:SHLM,0
88132,NYSE MKT:SEB,0
88205,NYSE:SPXC,83.53
88941,Nasdaq:SMTC,22.61
88948,Nasdaq:SENEA,43.39
89089,NYSE:SCI,65.32
89140,AMEX:SVT,0
89270,NYSE:SLI,0
89439,NYSE:MLI,40.36
89800,NYSE:SHW,248.37
90168,AMEX:SIF,0
90185,NASDAQ:SIAL,0
90498,Nasdaq:SFNC,18.12
90896,NYSE:SKY,62.39
91142,NYSE:AOS,70.09
91419,NYSE:SJM,151.34
91440,NYSE:SNA,273.02
91576,NYSE:KEY,9.85
91767,NYSE:SON,59.1
91847,NYSE:SOR,38.3
91928,NYSE:SJIJ,0
92103,,0
92122,NYSE:SO,70.34
92230,NYSE:TFC,31.35
92380,NYSE:LUV,34.47
92472,NASDAQ:SWWC,0
92679,NYSE:SPA,0
93284,NYSE:ICB,0
93314,AMEX:VNRX,0
93389,NYSE:SMP,36.99
93410,NYSE:CVX,153.68
93451,NYSE:STL,0
93556,NYSE:SWK,89.38
93676,NYSE:SCX,0
93751,NYSE:STT,73.16
93859,NYSE:BH,191.1
94049,NYSE:SCL,94.11
94344,NYSE:STC,43.6
94845,NYSE:LEVI,14.91
95029,NYSE:RGR,51.52
95047,,0
95052,NASDAQ:RDEN,0
95521,NYSE:SVU,0
95552,NYSE:SUP,3.52
95574,Nasdaq:SGC,8.54
95585,,0
95953,Nasdaq:ACNT,9.18
96021,NYSE:SYY,72.48
96223,NYSE:JEF,33.07
96289,NYSE:RSH,0
96536,Nasdaq:TAYD,22.4
96638,NASDAQ:ADVNQ,0
96763,NYSE:PULS,0
96793,AMEX:SSY,0
96831,NASDAQ:TECUA,0
96869,NYSE:TRC,17.6
96885,OTC:TIKK,0
96943,NYSE:TFX,252.98
96966,NYSE:TDJ,0
97134,NYSE:TNC,80.82
97196,NASDAQ:AMIC,0
97210,Nasdaq:TER,108.69
97216,NYSE:TEX,57.48
97472,NYSE:TXI,0
97476,Nasdaq:TXN,174.36
97745,NYSE:TMO,527.4
98222,NYSE:TDW,45.63
98246,NYSE:TIF,0
98338,Nasdaq:TSRI,6.12
98362,NYSE:TKR,86.17
98677,NYSE:TR,36.18
99197,NYSE:TAI,0
99302,Nasdaq:TRNS,89.35
99359,NYSE:BZC,0
99614,NYSE:TY,27.02
99780,NYSE:TRN,23.62
100378,Nasdaq:TWIN,11.78
100493,NYSE:TSN,49.83
100517,Nasdaq:UAL,52.7
100591,NYSE:AGX,40.04
100726,NYSE:UFI,7.33
100885,NYSE:UNP,201.38
100979,,0
101063,NYSE:CQB,0
101199,Nasdaq:UFCS,22.55
101295,Nasdaq:UG,8.33
101382,Nasdaq:UMBF,61.28
101538,AMEX:UAMY,0
101542,,0
101594,Nasdaq:USEG,1.48
101778,NYSE:MRO,22.82
101829,NYSE:RTX,97.7
101830,NYSE:S,15.27
101984,Nasdaq:UEIC,8.15
102037,NYSE:UVV,50.39
102109,AMEX:UUU,0
102212,Nasdaq:UVSP,19.3
102426,NYSE:STEW,13.11
102499,NASDAQ:GEOW,0
102729,NYSE:VMI,283.73
102752,Nasdaq:VSEC,53.8
103145,Nasdaq:VECO,25.18
103379,NYSE:VFC,19.73
103595,Nasdaq:VLGEA,22.29
103730,NYSE:VSH,28.02
103872,NYSE MKT:VOLT,0
104169,NYSE:WMT,51.39
104207,NYSE:WAG,0
104375,,0
104777,NYSE:ALTV,0
104889,NYSE:GHC,568.6
104894,NYSE:ELME,15.7
104897,NASDAQ:WSCI,0
104918,NYSE:AVA,40
105016,NYSE:WSO,358.46
105132,Nasdaq:WDFC,194.67
105319,Nasdaq:WW,6.74
105418,NYSE:WMK,65.19
105634,NYSE:EME,174.74
105744,AMEX:GBR,0
105770,NYSE:WST,366.11
106040,Nasdaq:WDC,39.12
106374,,0
106455,NASDAQ:WLBA,0
106532,Nasdaq:WEYS,27.81
106535,NYSE:WY,31.26
106640,NYSE:WHR,146.45
107140,NYSE:WLY,32.68
107263,NYSE:WMB,30.64
107559,,0
107687,NYSE:WGO,64.18
108312,Nasdaq:WWD,115.79
108385,Nasdaq:WRLD,125.43
108516,NYSE:WOR,37.29
108985,Nasdaq:YORW,43.51
109156,NYSE:ZLC,0
109177,NYSE:SPB,74.86
109198,NYSE:TJX,80.39
109380,Nasdaq:ZION,27.85
109563,NYSE:AIT,135.21
109657,Nasdaq:GTBP,10.2
109747,,0
110390,NYSE:UN,0
110430,NYSE:FTO,0
110471,NYSE:WWW,13.83
110621,NYSE:RPM,83.29
200245,,0
200406,NYSE:JNJ,164.13
201283,NYSE:TLM,0
201461,NYSE:CYN,0
201533,,0
202058,NYSE:LHX,195.3
202467,,0
202890,NASDAQ:ARS,0
203077,NYSE:STJ,0
203248,NYSE:SUG,0
203527,NYSE:VAR,0
203596,Nasdaq:WSBC,26.23
215419,NYSE:CKP,0
215466,NYSE:CDE,2.94
215829,,0
215994,,0
216039,NYSE:GRBEQ,0
216085,NYSE:HVT,28.61
216108,NYSE:NFS,0
216228,NYSE:ITT,88.19
216539,NYSE:MEG,41.74
216851,NYSE:PEO,20.01
216934,,0
217346,NYSE:TXT,66.06
217410,NYSE:UL,51.52
225208,,0
225263,NYSE MKT:NEWP,0
225635,NYSE:BIE,0
225648,NYSE:CVA,0
230119,NASDAQ:CRBC,0
230498,NYSE:RKT,8.98
230557,Nasdaq:SIGI,97.53
275053,Nasdaq:NATR,12.83
275119,NASDAQ:BYLK,0
275694,NYSE:MCI,15.07
275880,NYSE:PSN,47.83
276209,NASDAQ:CTWS,0
276463,NYSE:XOVR,0
276720,Nasdaq:PCYO,11.11
277058,NYSE:UWN,0
277135,NYSE:GWW,730.68
277375,NASDAQ:DGAS,0
277509,NYSE:FSS,62.06
277595,NYSE:EGN,0
277807,,0
277948,Nasdaq:CSX,32.91
278041,NYSE:ISH,0
278130,NYSE:PIR,0
278165,Nasdaq:OMQS,0
278166,Nasdaq:CVCO,270.79
310056,NYSE:VII,0
310142,NYSE:SXT,73.07
310158,NYSE:MRK,110.23
310354,NYSE:SXI,139.04
310568,NASDAQ:MSCC,0
310764,NYSE:SYK,297.8
311046,,0
311094,Nasdaq:WABC,41.09
311337,NYSE:SU,29.09
311471,NASDAQ:APAGF,0
311817,NYSE MKT:HMG,0
312069,NYSE:BCS,7.93
312070,CBOE:ATMP,0
313041,,0
313143,NYSE:HAE,84.03
313216,NYSE:PHG,19.67
313364,NYSE:MTR,21.69
313395,NASDAQ:TXCOQ,0
313616,NYSE:DHR,209.75
313716,NASDAQ:HDNG,0
313807,NYSE:BP,35.07
313838,NYSE:SONY,96.31
313927,NYSE:CHD,94.43
314203,NYSE:MUX,6.93
314227,Nasdaq:TOMZ,0.69
314423,NYSE:RNDY,0
314489,Nasdaq:BUSE,20.51
314590,NYSE:SSL,13.96
314606,NYSE:GEOKQ,0
314712,,0
314808,NYSE:VAL,56.97
315131,NYSE:PHX,3.29
315189,NYSE:DE,407.98
315213,NYSE:RHI,71.56
315293,NYSE:AON,328.95
315374,Nasdaq:HURC,22.08
315449,NYSE:UQM,0
315545,OTC:PVCT,0
315709,Nasdaq:IBOC,45.82
315849,NYSE:SGB,0
315852,NYSE:RRC,28.59
315858,NYSE:BVH,0
316206,NYSE:HOT,0
316253,NYSE:ENZ,1.94
316300,NYSE:XCO,0
316709,NYSE:SCHW,53.93
316736,NYSE:FPP,0
316793,NYSE:IRF,0
316888,AMEX:ASM,0
317540,Nasdaq:COKE,653.66
317788,Nasdaq:APPS,8.94
317891,,0
318154,Nasdaq:AMGN,228.59
318306,Nasdaq:ABEO,4.55
318673,Nasdaq:SNFCA,7.99
318771,NYSE:DNA,1.89
318833,NYSE:TISI,7.05
318996,NYSE:KEGX,0
319156,NYSE:CBNR,0
319201,Nasdaq:KLAC,464.45
319240,NASDAQ:IRIS,0
319458,AMEX:ENSV,0
319654,NYSE:PBT,23.79
319655,NYSE:SJT,7.34
319815,NASDAQ:MXWL,0
320017,Nasdaq:LSTA,3.96
320121,Nasdaq:TLS,2.44
320187,NYSE:NKE,109.54
320193,Nasdaq:AAPL,185.01
320335,NYSE:GL,106.74
320340,NYSE:CCRD,26.04
320345,NASDAQ:MCRS,0
320387,NASDAQ:FMFC,0
350698,NYSE:AN,150.02
350737,NASDAQ:OBCI,0
350797,NYSE:EV,0
350846,NYSE:STS,0
350852,Nasdaq:CTBI,37.41
350868,Nasdaq:ITI,4.36
350894,Nasdaq:SEIC,59.01
350907,NASDAQ:THOR,0
351483,NASDAQ:ASMI,0
351569,Nasdaq:ABCB,34.68
351789,Nasdaq:ELSE,4.44
351817,NYSE:SBOW,26.65
351834,Nasdaq:STKL,7.16
351903,NASDAQ:EPHC,0
351998,Nasdaq:DAIO,4.38
352363,NYSE:KATE,0
352541,NASDAQ:LNT,52.96
352613,NASDAQ:TALL,0
352747,NASDAQ:UGNEQ,0
352825,Nasdaq:FSTR,13.74
352915,NYSE:UHS,149.12
352955,AMEX:CKX,0
352988,,0
353020,NASDAQ:AEGN,0
353024,BATS:PXUS,0
353184,Nasdaq:AIRT,26.47
353230,NYSE:OCR,0
353278,NYSE:NVO,80.83
353646,,0
354190,NYSE:AJG,211.64
354647,Nasdaq:CVBF,14.32
354655,NASDAQ:BOLT,1.45
354707,NYSE:HE,37.3
354869,NASDAQ:FMER,0
354908,NASDAQ:FLIR,0
354950,NYSE:HD,301.41
354963,Nasdaq:SHEN,19.85
355019,Nasdaq:FONR,16.87
355356,Nasdaq:IMPP,20.01
355379,Nasdaq:MDWT,0
355429,NYSE:PL,3.15
355766,NYSE:HWG,0
355777,NASDAQ:LOJN,0
355811,Nasdaq:GNTX,27.72
355948,Nasdaq:RELL,18.33
355999,NASDAQ:USTR,0
356028,NASDAQ:CA,0
356037,Nasdaq:CSPI,6.7
356080,NYSE:BLC,0
356130,NASDAQ:EMCI,0
356171,Nasdaq:TCBK,36.68
356213,NASDAQ:PNK,0
356309,NYSE:NJR,47.58
356708,NASDAQ:FRGBQ,0
356858,NASDAQ:FBCI,0
357020,NASDAQ:XCRA,0
357097,NASDAQ:FCSC,0
357173,Nasdaq:OSBC,13.54
357294,NYSE:HOV,99.53
357301,Nasdaq:TRST,30.14
700564,Nasdaq:FULT,16.41
700565,Nasdaq:FMBH,25.25
700733,NASDAQ:NPBC,0
700841,Nasdaq:RCMT,17.73
700863,NASDAQ:SUSQ,0
700923,Nasdaq:MYRG,131.88
701288,Nasdaq:ATRI,572.84
701345,NYSE:LCC,0
701347,NYSE:CPF,16.54
701374,NYSE:SIX,27.26
701719,AMEX:ELA,0
701811,NASDAQ:MENT,0
701818,NYSE:KGC,4.64
701869,NYSE:IHC,0
701985,NYSE:BBWI,38.8
702325,NASDAQ:FMBI,0
702513,NASDAQ:BOCH,0
702902,NASDAQ:HNBC,0
703109,,0
703351,NYSE:EAT,36.57
703361,NASDAQ:IDTI,0
703604,Nasdaq:DSGR,25.56
704051,NASDAQ:INFR,25.71
704415,NASDAQ:TVTY,0
