CIK,"('exchange_and_symbol', 'variation_0')",stock_price_at_prediction_date
1027258,NASDAQ:OKSB,0
1027362,,0
1027552,NYSE:BSAC,18.85
1027664,Nasdaq:ESLT,201.74
1027752,,0
1027838,Nasdaq:TCMD,14.5
1027884,NYSE:CBI,0
1028065,,0
1028087,NASDAQ:ADPI,0
1028122,,0
1028153,,0
1028205,,0
1028215,NYSE:KMG,0
1028318,,0
1028358,,0
1028361,,0
1028442,,0
1028734,NASDAQ:COBZ,0
1028918,Nasdaq:PPBI,22.02
1028954,NASDAQ:SBBX,0
1029023,NASDAQ:SYNM,0
1029125,Nasdaq:PBLA,0
1029142,Nasdaq:DVAX,13.57
1029145,NASDAQ:GOGL,7.57
1029199,Nasdaq:EEFT,82.77
1029581,NASDAQ:MDSY,0
1029730,NYSE:LTS,0
1029744,Nasdaq:SOFO,0
1029784,,0
1029800,NYSE:UBA,0
1030022,NYSE:CLSP,0
1030048,,0
1030058,,0
1030192,AMEX:IDR,0
1030206,NASDAQ:VASC,0
1030339,,0
1030469,NYSE:OFG,29.2
1030471,Nasdaq:UTSI,3.53
1030561,,0
1030653,,0
1030749,NYSE:GLFMQ,0
1030894,NYSE:CLS,22.75
1030997,Nasdaq:WILC,10.41
1031029,NYSE:SRT,0
1031203,NYSE:GPI,265.79
1031235,Nasdaq:SELF,5.02
1031283,NASDAQ:ENTU,0
1031296,NYSE:FE,36.77
1031308,Nasdaq:BSY,50.02
1031316,AMEX:FSP,0
1031516,NASDAQ:MSLI,0
1031623,Nasdaq:GIFI,3.32
1031911,,0
1031951,,0
1032033,Nasdaq:SLM,62.31
1032208,NYSE:SRE,73.51
1032220,NYSE:MMS,78.93
1032761,NASDAQ:KEYN,0
1032975,Nasdaq:LOGI,71.58
1033012,NYSE:FBC,0
1033025,,0
1033032,NASDAQ:SVLF,0
1033767,NYSE:UMC,7.22
1033864,,0
1033905,NASDAQ:LMNX,0
1034054,Nasdaq:SBAC,215.1
1034397,,0
1034592,,0
1034665,NYSE:MHD,10.99
1034669,NASDAQ:FSCI,0
1034670,NYSE:ALV,95.06
1034760,AMEX:WYY,0
1034764,,0
1034842,Nasdaq:RIGL,1.07
1034867,,0
1034957,Nasdaq:CRESW,7.01
1035002,NYSE:VLO,146.28
1035092,Nasdaq:SHBI,10.94
1035201,NYSE:CWT,49.15
1035267,Nasdaq:ISRG,298.17
1035271,,0
1035354,Nasdaq:ELOX,0
1035443,NYSE:ARE,112.32
1035632,,0
1035656,,0
1035700,,0
1035748,NASDAQ:CALD,0
1035770,,0
1035975,,0
1035976,Nasdaq:FNCB,6.39
1035983,NYSE:FIX,183.89
1035985,,0
1036044,Nasdaq:INVE,8.45
1036070,NASDAQ:STEL,0
1036141,NASDAQ:CORV,0
1036188,NASDAQ:QADA,0
1036262,AMEX:INTT,0
1036290,,0
1036296,,0
1036419,,0
1036425,,0
1036584,,0
1036848,AMEX:MPU,0
1036960,NASDAQ:FCS,0
1037016,NASDAQ:NIHD,0
1037038,NYSE:RL,114.72
1037067,,0
1037271,,0
1037330,,0
1037390,Nasdaq:INDT,0
1037540,NYSE:BXP,65.34
1037628,,0
1037643,NASDAQ:PRTK,0
1037646,NYSE:MTD,1134.97
1037676,NYSE:ARCH,159.52
1037737,,0
1037760,NASDAQ:CPHD,0
1037827,,0
1037834,,0
1037868,NYSE:AME,152.47
1037962,NYSE:CGG,0
1037976,NYSE:JLL,155.82
1038074,Nasdaq:SLAB,118.13
1038083,,0
1038133,NASDAQ:HSKA,0
1038143,NYSE:ORAN,11.85
1038186,NYSE:MHN,9.75
1038190,NYSE:MUH,0
1038205,NASDAQ:OZRK,0
1038280,NYSE:TUC,0
1038357,NYSE:PXD,235.28
1038523,NASDAQ:TANNZ,0
1038572,NYSE:CBD,0
1038683,Nasdaq:RYAAY,98.9
1038773,NYSE:SMBK,22.48
1039065,Nasdaq:OSIS,117.05
1039151,NASDAQ:KNDL,0
1039171,NYSE:NTL,0
1039198,,0
1039208,,0
1039280,Nasdaq:NTWK,2.28
1039387,,0
1039399,Nasdaq:FORM,33.11
1039446,,0
1039454,NASDAQ:ISBC,0
1039684,NYSE:OKE,68.19
1039759,,0
1039765,NYSE:ING,13.65
1039828,NYSE:AEL,0
1039889,,0
1040022,,0
1040130,Nasdaq:PETS,11.58
1040161,Nasdaq:PXLW,1.19
1040240,NYSE MKT:IPB,0
1040416,,0
1040470,Nasdaq:AEHR,49.15
1040570,NASDAQ:GEOY,0
1040593,NASDAQ:CRZO,0
1040666,,0
1040719,NYSE:DHCPQ,0
1040799,,0
1040829,NYSE:RHP,85.03
1040850,,0
1040853,,0
1040896,Nasdaq:IDN,2.45
1040956,,0
1040971,NYSE:SLG,40.78
1040973,NASDAQ:MBAY,0
1041024,Nasdaq:RMTI,2.01
1041061,NYSE:YUM,127.57
1041130,NYSE:DIA,0
1041177,,0
1041179,NASDAQ:PBIX,0
1041255,,0
1041318,,0
1041368,Nasdaq:RVSB,5.84
1041379,NASDAQ:PLKI,0
1041429,NASDAQ:ANNB,0
1041514,Nasdaq:LSAK,3.87
1041550,NASDAQ:HFBC,0
1041623,,0
1041652,,0
1041657,Nasdaq:UONE,5.2
1041668,NYSE:ZNH,0
1041792,NYSE:ELP,7.22
1041803,Nasdaq:PSMT,77.55
1041859,Nasdaq:PLCE,25.56
1041934,Nasdaq:EDAP,6.72
1041954,,0
1041970,,0
1042046,NYSE:AFG,113.49
1042068,,0
1042074,Nasdaq:CBAY,0
1042091,,0
1042134,NASDAQ:CHRD,157.52
1042162,,0
1042185,,0
1042187,Nasdaq:CTIB,2
1042282,,0
1042291,,0
1042323,,0
1042431,,0
1042521,,0
1042729,Nasdaq:MBWM,31.41
1042776,NYSE:PDM,6.17
1042799,,0
1042810,NYSE:EQY,0
1042893,NYSE:DRQ,28.8
1043000,NYSE:SNDA,9.03
1043082,,0
1043134,,0
1043186,Nasdaq:SLNG,4.35
1043219,NYSE:NLY,20.66
1043236,,0
1043277,Nasdaq:CHRW,87.82
1043310,NASDAQ:STGC,0
1043337,NYSE:SRI,18.78
1043509,NYSE:SAH,52.26
1043533,NYSE:ABVT,0
1043604,NYSE:JNPR,28.28
1043639,,0
1043769,,0
1043892,,0
1043961,NASDAQ:PRPO,6.23
1044391,,0
1044435,,0
1044577,NASDAQ:CPSL,0
1044777,Nasdaq:OSPN,11.29
1044865,,0
1044942,,0
1045080,NASDAQ:LTRY,3.67
1045126,NYSE:MUC,10.17
1045280,,0
1045425,NYSE:RFT,0
1045450,NYSE:EPR,42.44
1045520,NYSE:CM,40.93
1045597,,0
1045598,,0
1045609,NYSE:PLD,122.73
1045739,,0
1045742,Nasdaq:LIVE,25.94
1045769,NYSE:HYC,0
1045810,Nasdaq:NVDA,43.97
1045828,,0
1045829,NYSE:VHS,0
1045986,Nasdaq:FORTY,0
1046025,Nasdaq:HFWA,16.8
1046029,NYSE:PGZ,9.32
1046050,Nasdaq:TSBK,28.21
1046102,NYSE:RBA,65.75
1046131,,0
1046179,NYSE:TSM,88.83
1046191,,0
1046203,NASDAQ:GFED,0
1046207,,0
1046257,NYSE:INGR,99.66
1046311,NYSE:CHH,125.24
1046327,NASDAQ:RNWK,0
1046558,,0
1046568,Nasdaq:PRDO,16.35
1046578,,0
1046587,NASDAQ:PEDE,0
1046607,,0
1046692,,0
1046832,,0
1046880,,0
1046995,NYSE MKT:EMAN,0
1047040,NASDAQ:BITE,0
1047073,,0
1047113,,0
1047127,Nasdaq:AMKR,22.84
1047170,NASDAQ:EVBS,0
1047188,,0
1047202,,0
1047262,,0
1047335,AMEX:NHC,0
1047340,NYSE:FDP,25.37
1047406,,0
1047427,,0
1047459,NYSE:PPX,0
1047537,,0
1047600,,0
1047699,NYSE:KG,0
1047714,,0
1047716,NYSE:LFL,0
1047747,,0
1047862,NYSE:ED,91.57
1047884,NYSE:ANH,0
1048044,,0
1048064,NYSE:YZC,0
1048135,,0
1048142,,0
1048268,Nasdaq:IESC,69.01
1048286,Nasdaq:MAR,200.68
1048477,Nasdaq:BMRN,88.6
1048611,,0
1048685,,0
1048693,,0
1048695,Nasdaq:FFIV,160.81
1048740,,0
1048767,,0
1048796,,0
1048911,NYSE:FDX,249.3
1049049,,0
1049129,,0
1049210,,0
1049480,,0
1049502,Nasdaq:MKSI,88.42
1049505,NYSE:UDWKQ,0
1049521,Nasdaq:MRCY,38.96
1049535,,0
1049606,AMEX:CIX,0
1049659,NYSE:SID,2.54
1049758,,0
1049782,Nasdaq:BRKL,8.97
1049889,,0
1049897,,0
1049984,,0
1050007,,0
1050025,,0
1050080,,0
1050132,,0
1050140,Nasdaq:DSGX,75.59
1050167,,0
1050180,,0
1050372,,0
1050377,Nasdaq:CNXN,53.58
1050441,Nasdaq:EGBN,22.37
1050446,Nasdaq:MSTR,340.62
1050504,,0
1050550,,0
1050686,,0
1050690,,0
1050692,,0
1050743,Nasdaq:PGC,26.33
1050776,,0
1050797,Nasdaq:COLM,70.56
1050808,,0
1050825,NYSE:SCS,8.74
1050891,,0
1050894,,0
1050915,NYSE:PWR,197.7
1050992,,0
1050996,,0
1051000,,0
1051003,NYSE:DSU,10.21
1051004,NYSE:MUC,10.17
1051009,,0
1051067,,0
1051114,,0
1051118,,0
1051251,,0
1051285,,0
1051343,Nasdaq:CWBC,14.45
1051357,,0
1051379,,0
1051381,,0
1051430,,0
1051431,,0
1051470,NYSE:CCI,97.53
1051490,,0
1051512,NYSE:TDS,17.18
1051514,Nasdaq:SSKN,6.87
1051556,,0
1051591,,0
1051627,Nasdaq:AXTI,2.32
1051741,NASDAQ:FNFG,0
1051825,,0
1051848,,0
1051871,,0
1051904,,0
1051964,,0
1052100,NYSE:WDR,0
1052102,,0
1052196,,0
1052245,,0
1052246,,0
1052257,NYSE MKT:ZTM,0
1052262,,0
1052274,,0
1052327,,0
1052357,,0
1052439,,0
1052489,,0
1052547,,0
1052593,,0
1052595,NYSE:RLH,0
1052637,,0
1052648,NASDAQ:CNXCV,0
1052667,,0
1052752,NYSE:GTY,29.76
1052773,,0
1052837,,0
1052914,,0
1052958,,0
1052994,,0
1053008,NASDAQ:JST,0
1053092,NASDAQ:GLDI,139.84
1053148,,0
1053178,,0
1053256,NYSE:TRTN,0
1053270,NASDAQ:STXSW,0
1053352,Nasdaq:HTBK,8.5
1053374,NASDAQ:IPAS,0
1053384,,0
1053507,NYSE:AMT,179.53
1053532,NYSE:LHO,0
1053584,Nasdaq:MCBC,9.15
1053650,NYSE:OME,0
1053691,Nasdaq:CRVO,5.39
1053706,Nasdaq:CRAI,106.62
1053947,NYSE:GMK,0
1053988,NYSE:MUJ,10.67
1054000,,0
1054056,,0
1054070,,0
1054131,,0
1054183,,0
1054298,,0
1054303,,0
1054374,NASDAQ:BRCM,0
1054396,,0
1054422,,0
1054538,,0
1054579,NASDAQ:HAST,0
1054588,,0
1054709,,0
1054721,Nasdaq:BSQR,0
1054748,,0
1054833,NYSE:CVH,0
1054836,,0
1054853,,0
1054905,Nasdaq:IOSP,105.44
1055160,NYSE:MFA,10.85
1055231,,0
1055246,,0
1055286,,0
1055454,,0
1055455,,0
1055458,,0
1055616,NYSE MKT:BGD,0
1055617,NYSE:MWG,0
1055684,,0
1055726,Nasdaq:INO,4.82
1055870,,0
1056086,,0
1056087,NYSE:MNI,0
1056093,,0
1056218,NYSE:CPV,0
1056239,NYSE:LLL,0
1056285,Nasdaq:KIRK,2.08
1056288,NYSE:FHI,34.63
1056294,,0
1056312,,0
1056358,Nasdaq:MTEX,11.2
1056562,,0
1056673,,0
1056696,Nasdaq:MANH,201.96
1056794,,0
1056811,,0
1056865,,0
1056880,,0
1056903,NYSE:AWR,82.75
1056904,,0
1056923,NASDAQ:DTLK,0
1056943,Nasdaq:PFIS,44.17
1057007,,0
1057024,,0
1057047,,0
1057060,NYSE:HZO,32.31
1057083,Nasdaq:PCTI,0
1057187,,0
1057207,,0
1057352,Nasdaq:CSGP,79.72
1057377,,0
1057379,Nasdaq:HCKT,23.71
1057436,NYSE:BEE,0
1057489,,0
1057507,,0
1057561,,0
1057637,,0
1057672,,0
1057689,NYSE:LSE,0
1057695,,0
1057698,,0
1057706,NYSE:FBP,13.56
1057708,NASDAQ:GAI,0
1057709,,0
1057725,NYSE:NEFF,0
1057746,,0
1057758,,0
1057861,NYSE:DHF,2.21
1057876,,0
1057877,NYSE:IDA,98.48
1057949,,0
1057971,Nasdaq:NFBK,9.69
1057997,NASDAQ:ARMH,0
1058090,NYSE:CMG,1938.36
1058154,,0
1058177,,0
1058234,NYSE:MUS,0
1058239,NYSE:HIX,19.76
1058254,,0
1058283,,0
1058289,,0
1058290,Nasdaq:CTSH,70.22
1058299,NASDAQ:LIOX,0
1058307,Nasdaq:NXPL,2.02
1058430,,0
1058438,,0
1058441,,0
1058444,NASDAQ:SVVS,0
1058539,,0
1058623,Nasdaq:CMLS,4.55
1058690,NASDAQ:WBCO,0
1058703,,0
1058802,,0
1058811,Nasdaq:IMMR,6.72
1058867,NYSE:GNTY,28.29
1058959,,0
1058973,NASDAQ:FCVA,0
1058986,,0
1059024,,0
1059078,,0
1059130,,0
1059142,NYSE:GHI,16.67
1059155,,0
1059213,NYSE:DNI,0
1059262,Nasdaq:SP,0
1059280,,0
1059341,NYSE:IHR,0
1059363,,0
1059386,NYSE:VVR,3.89
1059404,,0
1059420,,0
1059421,,0
1059556,NYSE:DNB,343.4
1059562,NASDAQ:LMIA,0
1059574,,0
1059581,,0
1059706,,0
1059763,NASDAQ:ADGF,0
1059790,NASDAQ:POZN,0
1059920,,0
1059976,,0
1060009,NYSE:KND,0
1060024,,0
1060219,Nasdaq:SAL,0
1060233,,0
1060259,NYSE:LXK,0
1060311,,0
1060326,,0
1060390,,0
1060391,NYSE:RSG,148.96
1060392,NYSE:HYF,0
1060426,NYSE:AXN,0
1060439,,0
1060490,,0
1060523,NASDAQ:CFNL,0
1060531,,0
1060558,,0
1060595,,0
1060736,Nasdaq:SGEN,207.17
1060753,,0
1060767,NASDAQ:GNVC,0
1060770,,0
1060801,,0
1060822,NYSE:CRI,68.08
1060824,,0
1060939,,0
1060955,Nasdaq:ICLR,263.02
1060964,,0
1060990,NYSE:KWKAQ,0
1061027,Nasdaq:VIRX,1.18
1061068,,0
1061069,AMEX:AWX,0
1061164,OTC:HVAC,0
1061219,NYSE:EPD,27.04
1061261,,0
1061310,NASDAQ:MLTX,57.65
1061322,NASDAQ:GLBC,0
1061353,AMEX:DHY,0
1061393,NYSE:CHG,0
1061399,,0
1061506,NYSE:GRM,0
1061514,NYSE:PKD,0
1061554,,0
1061574,NYSE:GIB,103.35
1061580,,0
1061583,,0
1061630,NYSE:BXMT,23.21
1061646,,0
1061692,,0
1061736,NYSE:FMX,109.74
1061762,,0
1061786,,0
1061857,,0
1061859,,0
1061894,NYSE:GIL,28.16
1061895,,0
1061915,,0
1061983,Nasdaq:CYTK,33.87
1062019,,0
1062047,NYSE:CVG,0
1062157,,0
1062184,,0
1062216,,0
1062231,NYSE:AXL,7.4
1062292,NYSE:XOXO,0
1062438,NASDAQ:PULB,0
1062449,NASDAQ:BWLD,0
1062478,NASDAQ:BIRT,0
1062579,Nasdaq:DOX,86.64
1062606,,0
1062613,NASDAQ:FRP,0
1062621,,0
1062814,NYSE:RHAYY,0
1062822,Nasdaq:LXRX,1.23
1062978,NYSE:HHY,0
1063085,,0
1063193,,0
1063199,,0
1063251,,0
1063257,,0
1063259,AMEX:DNN,0
1063344,NYSE:HT,0
1063494,NYSE:KBW,0
1063527,,0
1063537,Nasdaq:RIBT,0
1063561,,0
1063761,NYSE:SPG,114.25
1063880,,0
1063918,,0
1063921,,0
1063980,,0
1064015,,0
1064060,NASDAQ:RTLX,0
1064063,,0
1064236,,0
1064535,,0
1064648,,0
1064728,NYSE:BTU,24
1064863,NYSE:AGP,0
1065023,,0
1065034,NASDAQ:LAVA,0
1065059,AMEX:LEU,0
1065078,AMEX:NTIP,0
1065087,NASDAQ:AMRI,0
1065088,Nasdaq:EBAY,43.91
1065120,,0
1065253,,0
1065280,Nasdaq:NFLX,394.4
1065298,,0
1065331,,0
1065332,NASDAQ:EGOV,0
1065633,,0
1065696,Nasdaq:LKQ,50.11
1065736,,0
1065748,,0
1065837,NYSE:SKX,47.01
1065857,,0
1065860,NASDAQ:LIME,0
1065865,NYSE:JNS,0
1065869,,0
1065910,,0
1065984,,0
1066010,,0
1066026,NASDAQ:CNQR,0
1066104,NYSE:CEB,0
1066107,NYSE MKT:EP,0
1066114,,0
1066116,NYSE:TSU,0
1066119,NYSE:VIV,9.15
1066122,,0
1066123,,0
1066124,,0
1066134,NASDAQ:COCO,26.49
1066194,Nasdaq:EGAN,6.22
1066254,,0
1066287,,0
1066605,Nasdaq:HSII,25.66
1066684,OTC:TGLO,0
1066774,,0
1066808,,0
1066833,,0
1066923,Nasdaq:FTFT,1.16
1066930,,0
1067206,,0
1067294,Nasdaq:CBRL,69.33
1067386,,0
1067489,,0
1067491,NYSE:INFY,17.76
1067588,,0
1067701,NYSE:URI,453.62
1067797,,0
1067839,NASDAQ:QQQ,370.66
1067983,BRK.A,562800
1068044,,0
1068144,,0
1068169,,0
1068292,,0
1068717,NYSE:RTI,0
1068784,,0
1068796,,0
1068848,,0
1068851,NYSE:PB,56.45
1068874,,0
1068875,Nasdaq:BCOR,0
1068885,,0
1068887,,0
1068897,OTC:FXBY,0
1068963,NYSE:TLI,0
1069157,Nasdaq:EWBC,54.11
1069183,Nasdaq:AXON,208.18
1069201,,0
1069202,NYSE:LII,377.62
1069249,,0
1069258,NASDAQ:KTOS,14.87
1069308,Nasdaq:ACER,0
1069394,AMEX:FSI,0
1069450,,0
1069469,,0
1069502,,0
1069530,Nasdaq:SAVA,18.38
1069533,Nasdaq:RGCO,18.08
1069546,,0
1069602,,0
1069665,,0
1069669,,0
1069822,,0
1069878,NYSE:TREX,65.29
1069899,Nasdaq:PAHC,12.55
1069996,OTC:FNHCQ,0
1070042,,0
1070045,,0
1070050,Nasdaq:APCX,2.67
1070052,,0
1070081,Nasdaq:PTCT,24.28
1070134,BATS:MINN,21.45
1070190,NASDAQ:ONFC,0
1070235,NYSE:BB,5.22
1070243,NASDAQ:PEBO,25.41
1070259,,0
1070296,Nasdaq:FCAP,29.41
1070304,NYSE:IX,99.28
1070321,,0
1070336,NASDAQ:ACHN,0
1070380,,0
1070394,,0
1070412,NYSE:CEIX,98.28
1070423,Nasdaq:PAA,15.25
1070494,Nasdaq:ACAD,24.42
1070517,,0
1070523,,0
1070524,Nasdaq:GCBC,23.78
1070680,Nasdaq:CFBK,16.53
1070698,NASDAQ:RPTP,0
1070699,,0
1070732,NYSE:EVF,5.79
1070750,Nasdaq:HST,16.42
1070763,,0
1070945,,0
1070985,NYSE:CXW,10.26
1071058,Nasdaq:ABST,0
1071189,,0
1071236,Nasdaq:RRBI,47.15
1071255,Nasdaq:GDEN,36.23
1071321,NYSE:TKC,5.11
1071341,,0
1071342,,0
1071346,,0
1071371,NYSE:CIB,28.32
1071411,,0
1071438,NYSE:BAK,9.52
1071486,,0
1071620,,0
1071625,NASDAQ:DOVR,0
1071739,NYSE:CNC,67.86
1071760,,0
1071775,,0
1071806,,0
1071876,,0
1071899,NYSE:MUE,9.31
1071941,NYSE:KADR,0
1071993,NYSE MKT:MCF,0
1072313,,0
1072343,,0
1072627,NYSE:KFS,8.19
1072688,,0
1072765,,0
1072780,,0
1072815,,0
1072847,,0
1072886,,0
1073404,NYSE:GGB,4.28
1073429,NASDAQ:USCR,0
1073475,NASDAQ:CZFC,0
1073508,,0
1073773,,0
1073794,,0
1073965,,0
1074530,,0
1074540,NYSE:EVN,9.29
1074676,,0
1074681,,0
1074686,NYSE MKT:EVO,0
1074692,AMEX:CEV,0
1074767,,0
1074769,NYSE:NAN,10.02
1074772,NASDAQ:LPNT,0
1074828,AMEX:KNW,0
1074871,Nasdaq:MODD,1.16
1074874,,0
1074902,Nasdaq:LCNB,15.15
1074908,,0
1074909,,0
1074927,,0
1074952,NYSE:NAC,10.15
1075056,,0
1075088,,0
1075124,NYSE:TRI,130.23
1075343,,0
1075415,Nasdaq:DHC,15.7
1075531,Nasdaq:BKNG,3158.33
1075607,NYSE:TCP,0
1075656,NASDAQ:IGOI,0
1075706,Nasdaq:CIZN,0
1075736,Nasdaq:CXDO,2.27
1075880,Nasdaq:KZIA,1
1076016,,0
1076038,,0
1076055,,0
1076167,NASDAQ:ADLR,0
1076195,NYSE:LTM1,0
1076378,NYSE:CX,6.94
1076405,NYSE:PBG,0
1076411,,0
1076481,NASDAQ:SQNM,0
1076582,,0
1076641,,0
1076682,Nasdaq:PTE,10.98
1076700,NASDAQ:KITDQ,0
1076732,,0
1076770,,0
1076930,Nasdaq:NOVT,154.32
1076939,NASDAQ:SKBI,0
1077009,,0
1077183,Nasdaq:NEO,13.08
1077370,NASDAQ:PTNT,0
1077428,Nasdaq:TCBI,61.61
1077552,,0
1077618,NASDAQ:OBAS,0
1077634,,0
1077688,Nasdaq:HOFT,19.92
1077771,Nasdaq:UMPQ,0
1077866,NASDAQ:LOOK,0
1077926,,0
1077945,,0
1078006,,0
1078029,,0
1078073,,0
1078075,Nasdaq:NTCT,28.01
1078099,NASDAQ:MEET,0
1078217,NYSE:AUQ,0
1078259,,0
1078271,Nasdaq:EXTR,24.21
1078276,,0
1078284,,0
1078292,,0
1078295,,0
1078383,NASDAQ:IPT,0
1078404,,0
1078425,,0
1078577,,0
1078982,,0
1079023,,0
1079028,,0
1079270,,0
1079459,NYSE:DPZ,384.31
1079577,NYSE:SFG,0
1079786,,0
1079880,,0
1080014,Nasdaq:INVA,12.43
1080029,,0
1080034,,0
1080056,NASDAQ:TST,0
1080063,,0
1080131,,0
1080187,,0
1080205,,0
1080224,,0
1080232,,0
1080280,,0
1080290,,0
1080306,,0
1080319,Nasdaq:ELYS,0
1080327,,0
1080340,Nasdaq:LOAN,4.74
1080359,,0
1080360,,0
1080448,OTC:PGOL,0
1080558,,0
1080627,,0
1080657,Nasdaq:SQFT,16.32
1080667,NASDAQ:DITC,0
1080709,NASDAQ:ARNA,0
1080720,NYSE:GUT,6.7
1080747,,0
1080764,,0
1080784,,0
1080866,NYSE:RATE,0
1081004,,0
1081015,,0
1081078,NASDAQ:ATNY,0
1081154,,0
1081172,,0
1081182,,0
1081202,,0
1081206,,0
1081207,,0
1081290,,0
1081393,,0
1081394,,0
1081404,,0
1081614,,0
1081661,,0
1081665,,0
1081745,AMEX:INLX,0
1081824,,0
1081920,,0
1081935,,0
1081938,OTC:CAVN,0
1082000,,0
1082038,Nasdaq:DRRX,2.75
1082193,,0
1082324,NYSE:VHC,5.22
1082337,,0
1082368,,0
1082384,,0
1082397,,0
1082423,,0
1082456,,0
1082471,NASDAQ:UCBA,0
1082484,,0
1082506,Nasdaq:GECCN,0
1082510,NYSE:UIL,0
1082526,NASDAQ:SQI,0
1082554,Nasdaq:UTHR,217.48
1082564,,0
1082735,,0
1082754,NYSE:TMH,0
1082797,,0
1082802,,0
1082923,NASDAQ:STMP,0
1083132,,0
1083220,Nasdaq:XELB,1.18
1083243,,0
1083301,Nasdaq:WULF,1.62
1083384,,0
1083446,Nasdaq:AMEH,31.74
1083522,OTC:JSDA,0
1083643,NASDAQ:FBSS,0
1083689,NASDAQ:SOCB,0
1083712,NASDAQ:MECK,0
1083721,,0
1083743,Nasdaq:FLUX,4.09
1083839,NYSE:NAD,10.54
1083848,,0
1083992,,0
1084031,,0
1084048,NASDAQ:ZDVSV,66.08
1084103,,0
1084201,NASDAQ:SVA,0
1084242,,0
1084267,Nasdaq:MOBQ,0
1084329,,0
1084384,NASDAQ:TEUM,0
1084400,,0
1084421,,0
1084543,NASDAQ:MDVN,0
1084544,,0
1084554,Nasdaq:LTBR,4.39
1084561,,0
1084580,,0
1084587,,0
1084717,NASDAQ:PCBK,0
1084722,,0
1084752,,0
1084755,,0
1084765,Nasdaq:RGP,15.13
1084817,,0
1084827,,0
1084869,Nasdaq:FLWS,6.88
1084961,Nasdaq:ECPG,47.07
1084991,NYSE:NGS,11.65
1085061,,0
1085095,,0
1085223,,0
1085243,Nasdaq:VTSI,6.11
1085280,NASDAQ:TIBX,0
1085359,,0
1085482,NYSE:TWB,0
1085621,NASDAQ:ICGE,0
1085634,,0
1085636,,0
1085653,,0
1085706,NASDAQ:METR,0
1085763,,0
1085770,NASDAQ:MOVE,1.14
1085776,,0
1085866,,0
1085869,Nasdaq:PRFT,60.03
1085871,,0
1085917,,0
1086142,,0
1086195,,0
1086210,,0
1086222,Nasdaq:AKAM,105.59
1086319,,0
1086329,NYSE:PVTL,0
1086370,,0
1086384,,0
1086411,NASDAQ:JDOGQ,0
1086434,Nasdaq:AUDC,10.29
1086467,NASDAQ:DSCM,0
1086472,,0
1086600,Nasdaq:ARLP,20.93
1086605,,0
1086740,,0
1086745,Nasdaq:AYRO,2.93
1086759,,0
1086774,,0
1086888,NYSE:MFC,19.35
1086909,NASDAQ:BSFT,0
1087062,NASDAQ:RPRS,0
1087146,,0
1087194,,0
1087243,,0
1087294,Nasdaq:CPIX,2.09
1087322,,0
1087423,NYSE:RHT,0
1087432,NASDAQ:ITMN,0
1087786,NYSE:NXJ,10.98
1087790,,0
1087831,,0
1087875,,0
1087879,,0
1087934,NASDAQ:SAAS,0
1087943,,0
1087955,,0
1088022,,0
1088024,,0
1088033,,0
1088034,Nasdaq:USIO,1.79
1088116,,0
1088144,,0
1088147,,0
1088166,NYSE:PGH,0
1088214,,0
1088242,,0
1088244,,0
1088316,,0
1088330,,0
1088383,,0
1088454,,0
1088724,,0
1088755,,0
1088771,,0
1088787,NASDAQ:CDII,0
1088820,,0
1088825,NASDAQ:TIVO,0
1088856,Nasdaq:CORT,32.32
1089026,,0
1089063,NYSE:DKS,110.38
1089094,NYSE:BSD,0
1089113,NYSE:HSBC,39.02
1089143,NASDAQ:CLCT,0
1089341,,0
1089473,,0
1089496,NASDAQ:AIXG,0
1089511,NASDAQ:ALSK,0
1089542,,0
1089567,,0
1089575,,0
1089702,NASDAQ:MLNX,0
1089717,,0
1089754,,0
1089787,NASDAQ:BAYN,0
1089819,NYSE:CNL,0
1089872,NASDAQ:GAIA,2.63
1089907,Nasdaq:SWKH,15.7
1089909,,0
1089925,,0
1089953,,0
1089976,,0
1090009,Nasdaq:SFST,27.48
1090012,NYSE:DVN,49.5
1090061,NYSE:OMN,0
1090069,,0
1090071,,0
1090116,NYSE:NVG,10.82
1090159,NASDAQ:IGLD,0
1090215,,0
1090309,,0
1090403,NASDAQ:CHSI,0
1090411,,0
1090425,Nasdaq:LAMR,84.49
1090445,,0
1090507,,0
1090514,,0
1090633,OTC:IIJIY,0
1090727,NYSE:UPS,158.44
1090872,NYSE:A,112.69
1090908,NASDAQ:DTRM,0
1090967,,0
1091158,,0
1091164,NASDAQ:JGBO,0
1091171,NASDAQ:NILE,0
1091223,Nasdaq:MTLS,5.74
1091325,NASDAQ:CNYD,0
1091440,,0
1091530,,0
1091560,,0
1091596,NYSE:NUOTQ,0
1091667,Nasdaq:CHTR,455.73
1091677,NASDAQ:BIDZ,0
1091735,NASDAQ:PACR,62.53
1091748,NYSE:ARGD,22.66
1091756,,0
1091801,NYSE:MSO,0
1091822,,0
1091862,NYSE:CHMT,0
1091883,NYSE:CIR,0
1091893,,0
1091907,NYSE:WWE,0
1091908,,0
1091953,,0
1092006,NASDAQ:CHIC,0
1092013,NASDAQ:ACME,0
1092015,,0
1092043,NYSE:URS,0
1092050,,0
1092099,,0
1092289,NYSE MKT:TAT,0
1092367,NASDAQ:SCMR,0
1092393,,0
1092458,,0
1092492,,0
1092494,,0
1092536,,0
1092570,OTC:FULO,0
1092657,,0
1092662,Nasdaq:CEMI,0
